"jsonkey_statid"	"rdfs:type"	"schema:name"	"schema:description"	"schema:sameAs"	"schema:image"
"1978_23356_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23357_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23358_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23359_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23360_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23361_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23362_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23363_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23364_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23365_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23366_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23367_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23368_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23389_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23390_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23392_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23407_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23408_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23422_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23423_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23424_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23428_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23429_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23430_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23431_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23432_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23433_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23435_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23436_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23437_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23438_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23439_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23440_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23441_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23442_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23443_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23444_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23447_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23448_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23449_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23464_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23465_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23466_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23467_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23468_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23469_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23470_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23471_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23472_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23473_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23474_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23475_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23476_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23477_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23478_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23479_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23480_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23481_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23482_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23483_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23484_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23485_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23486_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23487_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23488_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23489_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23490_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23493_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23494_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23495_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23496_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23497_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23498_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23510_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23511_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23512_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23513_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23514_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23515_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23516_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23517_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23518_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23519_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23520_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23521_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23522_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23523_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23524_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23525_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23526_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23527_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23528_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23529_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23530_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23531_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23532_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23533_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23534_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23535_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23536_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23537_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23538_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23539_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23540_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23541_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23542_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23543_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23544_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23545_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23558_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23559_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23560_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23566_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23625_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23690_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30607_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30613_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30649_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30688_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_43638_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_45699_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47463_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47465_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47667_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47668_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47901_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_48322_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49530_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49697_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49764_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50019_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50030_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50080_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50115_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50173_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50232_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50514_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50521_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50618_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50930_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51027_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51040_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51056_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51067_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51072_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51125_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51145_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51151_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51155_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51181_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51451_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51660_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51673_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51829_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51835_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51849_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53618_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1983_108_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_17694_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_16083_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_16100_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_17114_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_18114_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_18161_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20375_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20663_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20938_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20977_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21362_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21367_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21375_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21388_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21393_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21397_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21497_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21501_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21504_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21528_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21752_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21878_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_22229_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_22767_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23451_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23502_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23508_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23546_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23557_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30577_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_48021_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_48326_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_48492_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49161_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49435_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49536_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49539_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49736_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49766_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49804_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49822_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49862_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49878_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50206_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50211_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50213_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50227_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50231_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50522_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50929_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51045_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51047_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51050_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51060_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51070_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51146_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51150_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51158_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51449_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_51475_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_52177_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53342_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53481_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53579_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53619_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53810_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_53811_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1983_1152_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1983_368_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1983_369_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1983_396_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49677_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_16562_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_17798_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_19545_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20353_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20462_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20463_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20647_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20650_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20662_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20786_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_20860_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21007_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21259_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21314_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21496_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21507_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21524_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21527_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21529_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21790_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_21860_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_22281_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_22864_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_22866_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23071_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23458_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23459_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23491_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23556_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_23561_100"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_30687_200"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_46835_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_47665_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49437_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49581_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49640_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49686_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49687_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49758_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49865_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49877_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49930_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_49931_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50031_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50032_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
"1978_50068_300"	"gwml2:GW_Well"	NA	"description not available"	NA	NA
