jsonkey_identifier	rdfs:type	schema:name	schema:description	dcterms:creator	schema:image	schema:geo
TX_MAJ_84	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=84	1132444_LOCAL STREETS	This is route ID 1132444 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_85	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=85	1130720_LOCAL STREETS	This is route ID 1130720 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_86	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=86	1129318_LOCAL STREETS	This is route ID 1129318 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_87	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=87	1126278_LOCAL STREETS	This is route ID 1126278 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_88	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=88	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_89	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=89	1130897_LOCAL STREETS	This is route ID 1130897 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_90	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=90	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_91	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=91	1129318_LOCAL STREETS	This is route ID 1129318 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_92	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=92	1130485_LOCAL STREETS	This is route ID 1130485 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_93	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=93	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_94	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=94	1129318_LOCAL STREETS	This is route ID 1129318 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_95	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=95	1129354_LOCAL STREETS	This is route ID 1129354 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_96	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=96	1126278_LOCAL STREETS	This is route ID 1126278 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_97	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=97	1261166_LOCAL STREETS	This is route ID 1261166 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_98	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=98	1126278_LOCAL STREETS	This is route ID 1126278 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_99	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=99	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_100	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=100	1131868_LOCAL STREETS	This is route ID 1131868 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_101	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=101	1124819_LOCAL STREETS	This is route ID 1124819 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_102	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=102	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_103	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=103	1131869_LOCAL STREETS	This is route ID 1131869 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_104	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=104	1131868_LOCAL STREETS	This is route ID 1131868 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_105	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=105	1130485_LOCAL STREETS	This is route ID 1130485 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_106	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=106	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_107	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=107	1130485_LOCAL STREETS	This is route ID 1130485 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_108	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=108	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_109	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=109	1121243_LOCAL STREETS	This is route ID 1121243 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_110	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=110	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_111	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=111	1124821_LOCAL STREETS	This is route ID 1124821 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_112	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=112	1124821_LOCAL STREETS	This is route ID 1124821 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_113	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=113	1124819_LOCAL STREETS	This is route ID 1124819 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_114	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=114	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_115	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=115	1131123_LOCAL STREETS	This is route ID 1131123 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_116	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=116	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_117	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=117	1124819_LOCAL STREETS	This is route ID 1124819 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_118	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=118	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_119	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=119	1124819_LOCAL STREETS	This is route ID 1124819 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_120	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=120	257204_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257204 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_121	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=121	1121243_LOCAL STREETS	This is route ID 1121243 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_122	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=122	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_123	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=123	1128902_LOCAL STREETS	This is route ID 1128902 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_124	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=124	257074_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257074 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_125	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=125	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_126	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=126	1131123_LOCAL STREETS	This is route ID 1131123 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_127	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=127	1131123_LOCAL STREETS	This is route ID 1131123 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_128	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=128	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_129	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=129	1122087_LOCAL STREETS	This is route ID 1122087 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_130	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=130	1122087_LOCAL STREETS	This is route ID 1122087 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_131	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=131	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_132	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=132	1129775_LOCAL STREETS	This is route ID 1129775 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_133	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=133	1130210_LOCAL STREETS	This is route ID 1130210 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_134	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=134	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_135	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=135	1128985_LOCAL STREETS	This is route ID 1128985 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_136	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=136	257074_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257074 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_137	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=137	1130467_LOCAL STREETS	This is route ID 1130467 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_138	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=138	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_139	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=139	257397_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257397 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_140	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=140	257397_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257397 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_141	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=141	1131560_LOCAL STREETS	This is route ID 1131560 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_142	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=142	1122772_LOCAL STREETS	This is route ID 1122772 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_143	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=143	257397_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257397 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_144	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=144	257397_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 257397 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_145	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=145	1129383_LOCAL STREETS	This is route ID 1129383 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_146	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=146	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_147	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=147	1128150_LOCAL STREETS	This is route ID 1128150 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_148	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=148	1132397_LOCAL STREETS	This is route ID 1132397 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_149	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=149	1122772_LOCAL STREETS	This is route ID 1122772 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_150	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=150	1120949_LOCAL STREETS	This is route ID 1120949 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_151	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=151	1129383_LOCAL STREETS	This is route ID 1129383 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_152	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=152	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_153	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=153	1124141_LOCAL STREETS	This is route ID 1124141 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_154	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=154	1129383_LOCAL STREETS	This is route ID 1129383 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_155	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=155	1131560_LOCAL STREETS	This is route ID 1131560 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_156	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=156	1122772_LOCAL STREETS	This is route ID 1122772 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_157	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=157	1261048_LOCAL STREETS	This is route ID 1261048 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_158	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=158	1131560_LOCAL STREETS	This is route ID 1131560 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_159	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=159	1122772_LOCAL STREETS	This is route ID 1122772 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_160	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=160	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_161	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=161	1120236_LOCAL STREETS	This is route ID 1120236 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_162	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=162	1120236_LOCAL STREETS	This is route ID 1120236 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_163	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=163	1128169_LOCAL STREETS	This is route ID 1128169 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_164	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=164	1129786_LOCAL STREETS	This is route ID 1129786 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_165	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=165	1126430_LOCAL STREETS	This is route ID 1126430 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_166	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=166	1129563_LOCAL STREETS	This is route ID 1129563 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_167	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=167	1122772_LOCAL STREETS	This is route ID 1122772 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_168	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=168	256963_FUNCTIONALLY CLASSIFIED CITY STREETS	This is route ID 256963 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_169	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=169	1127928_LOCAL STREETS	This is route ID 1127928 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_170	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=170	1127928_LOCAL STREETS	This is route ID 1127928 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_171	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=171	1130282_LOCAL STREETS	This is route ID 1130282 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_172	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=172	1130284_LOCAL STREETS	This is route ID 1130284 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_173	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=173	1130282_LOCAL STREETS	This is route ID 1130282 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
TX_MAJ_174	http://54.225.76.222/geoserver/wfs?service=wfs&version=2.0.0&request=GetFeature&typeNames=ELFIE_MAJOR_TX_RDS&featureID=174	1263089_LOCAL STREETS	This is route ID 1263089 with No Apparent Threat status	Floodcast_Dewberry	NA	NA
